Stationsindex;Datum;VGSL;VPGB;VPGH;TS05;TS10;TS20;TS50;TS100;ZFUMI;BF10;BF20;BF30;BF40;BF50;BF60;BFGSL;BFGLS;TSLS05;TSSL05;ZTKMI;ZTUMI;VPGPM;VPMB;VPWB;VPZB;VGLS;VWLS;VWSL;BFWLS;BFWSL;eor
         2932;20220105;    0.9;    0.9;    0.4;    3.3;    4.0;    5.2;    6.5;    6.7;    0;  110;  114;  113;  109;  106;  103;  109;  115;    3.1;    3.3;    0;    0;    0.5;    0.5;    0.6;    0.5;    0.9;    0.6;    0.6;  117;  111;eor                                                            
         2932;20220106;    0.7;    0.7;    0.5;    2.0;    2.7;    3.9;    5.9;    6.8;    0;  106;  109;  111;  110;  108;  105;  108;  113;    1.6;    2.0;    0;    0;    0.3;    0.4;    0.5;    0.4;    0.7;    0.5;    0.5;  116;  110;eor                                                            
         2932;20220107;    0.5;    0.5;    0.2;    0.5;    1.2;    2.7;    5.4;    6.8;    0;  103;  106;  108;  109;  108;  106;  107;  111;    0.2;    0.5;    0;    0;    0.6;    0.3;    0.4;    0.3;    0.5;    0.4;    0.4;  113;  109;eor                                                            
         2932;20220108;    0.4;    0.4;    0.5;    1.1;    1.5;    2.3;    4.8;    6.7;    0;  102;  103;  105;  107;  107;  106;  105;  108;    0.9;    1.1;    0;    0;    0.5;    0.4;    0.5;    0.4;    0.4;    0.5;    0.5;  110;  107;eor                                                            
         2932;20220109;    0.5;    0.5;    0.1;    1.8;    1.9;    2.5;    4.5;    6.6;    0;  104;  103;  103;  105;  106;  106;  104;  106;    1.6;    1.8;    0;    0;    0.6;    0.4;    0.5;    0.4;    0.5;    0.5;    0.5;  108;  106;eor                                                            
         2932;20220110;    0.2;    0.2;    0.2;    2.3;    2.5;    2.9;    4.3;    6.4;    0;  103;  103;  103;  102;  104;  105;  103;  105;    2.2;    2.3;    0;    0;    0.3;    0.2;    0.2;    0.2;    0.2;    0.2;    0.2;  106;  104;eor                                                            
         2932;20220111;    0.1;    0.1;    0.1;    1.3;    1.8;    2.6;    4.3;    6.2;    0;  103;  103;  103;  102;  104;  102;  103;  105;    1.1;    1.3;    0;    0;    0.2;    0.1;    0.1;    0.1;    0.1;    0.1;    0.1;  105;  103;eor                                                            
         2932;20220112;    0.3;    0.3;    0.3;    1.2;    1.5;    2.1;    4.1;    6.1;    0;  102;  102;  103;  103;  104;  102;  103;  104;    1.0;    1.2;    0;    0;    0.3;    0.2;    0.2;    0.2;    0.3;    0.2;    0.2;  104;  103;eor                                                            
         2932;20220113;    0.4;    0.4;    0.3;    1.6;    1.8;    2.3;    3.9;    6.0;    0;  101;  102;  102;  103;  103;  102;  102;  104;    1.4;    1.5;    0;    0;    0.3;    0.3;    0.4;    0.3;    0.4;    0.3;    0.4;  103;  102;eor                                                            
         2932;20220114;    0.2;    0.2;    0.2;    1.0;    1.3;    2.0;    3.9;    5.9;    0;  100;  102;  102;  103;  103;  102;  102;  103;    0.8;    1.0;    0;    0;    0.3;    0.2;    0.2;    0.2;    0.2;    0.2;    0.2;  103;  102;eor                                                            
         2932;20220115;    0.1;    0.1;    0.2;    1.1;    1.5;    2.1;    3.7;    5.8;    0;  100;  102;  102;  103;  103;  102;  102;  103;    1.0;    1.1;    0;    0;    0.3;    0.1;    0.1;    0.1;    0.1;    0.1;    0.1;  103;  102;eor                                                            
         2932;20220116;    0.2;    0.2;    0.2;    1.0;    1.2;    1.8;    3.6;    5.7;    0;   99;  101;  102;  103;  103;  102;  102;  102;    0.8;    1.0;    0;    0;    0.4;    0.3;    0.3;    0.3;    0.2;    0.2;    0.2;  102;  102;eor                                                            
         2932;20220117;    0.5;    0.5;    0.2;    2.6;    2.7;    2.7;    3.6;    5.6;    0;  101;  101;  102;  103;  103;  102;  102;  102;    2.5;    2.6;    0;    0;    0.8;    0.4;    0.5;    0.4;    0.5;    0.5;    0.5;  103;  102;eor                                                            
         2932;20220118;    0.2;    0.2;    0.3;    1.6;    1.7;    2.2;    3.7;    5.5;    0;  101;  101;  102;  102;  103;  102;  102;  102;    1.4;    1.5;    0;    0;    0.3;    0.2;    0.2;    0.2;    0.2;    0.2;    0.2;  103;  103;eor                                                            
         2932;20220119;    0.6;    0.6;    0.5;    2.5;    2.6;    2.7;    3.7;    5.4;    0;   99;  100;  102;  102;  102;  102;  101;  101;    2.3;    2.5;    0;    0;    0.6;    0.6;    0.6;    0.6;    0.5;    0.5;    0.6;  102;  102;eor                                                            
         2932;20220120;    0.8;    0.8;    0.3;    1.7;    2.0;    2.6;    3.7;    5.4;    0;   98;  100;  101;  102;  102;  101;  101;  100;    1.5;    1.6;    0;    0;    0.9;    0.7;    0.7;    0.7;    0.8;    0.7;    0.7;  101;  102;eor                                                            
         2932;20220121;    0.5;    0.5;    0.5;    0.2;    0.7;    1.7;    3.6;    5.3;    5;  100;   99;  101;  102;  102;  101;  101;  101;   -0.3;    0.2;    0;    3;    0.5;    0.4;    0.4;    0.4;    0.5;    0.4;    0.4;  102;  103;eor                                                            
         2932;20220122;    0.3;    0.3;    0.2;    2.7;    2.4;    2.2;    3.4;    5.3;    0;  106;  105;  103;  103;  102;  104;  104;  105;    2.6;    2.7;    0;    0;    0.3;    0.2;    0.3;    0.2;    0.3;    0.3;    0.3;  107;  105;eor                                                            
         2932;20220123;    0.2;    0.2;    0.1;    3.7;    3.5;    3.3;    3.6;    5.2;    0;  104;  104;  104;  103;  103;  103;  103;  105;    3.6;    3.6;    0;    0;    0.2;    0.1;    0.1;    0.1;    0.2;    0.1;    0.1;  107;  105;eor                                                            
         2932;20220124;    0.2;    0.2;    0.2;    4.2;    4.1;    3.9;    3.9;    5.2;    0;  103;  104;  104;  103;  103;  103;  103;  104;    4.2;    4.2;    0;    0;    0.3;    0.2;    0.2;    0.2;    0.2;    0.2;    0.2;  106;  104;eor                                                            
